Granularity,Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Gross Sales,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,AOV,Total Commission,Total Promotion Fees | (for historical reference only),Total Promotion Sales | (for historical reference only),Total Ad Fees | (for historical reference only),Total Ad Sales | (for historical reference only),Currency
Day of 2024-05-13,2024-05-13,2024-05-13,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1298.92,66,66,19.68,161.23,34.74,167.95,3.00,25.54,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,284.30,13,13,21.87,35.19,5.79,21.77,0.00,0.00,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (2401-TURNERSVILLE),946258,5579,2401,450.73,23,23,19.60,57.47,17.37,68.86,3.00,14.83,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (4592-OCEAN CITY),659406,5579,4592,276.72,12,12,23.06,35.21,11.58,74.22,0.00,0.00,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1238.00,61,61,20.30,157.94,28.95,123.23,6.00,59.41,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (12008-CROSS KEYS),946236,5579,12008,981.96,44,44,22.32,127.34,28.95,160.87,0.00,0.00,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1766.96,91,91,19.42,219.71,57.90,248.15,9.00,34.94,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (18170-NO WOODBURY),946241,5579,18170,1547.25,63,63,24.56,196.38,43.93,176.19,3.00,40.07,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (18576-WINSLOW),946252,5579,18576,1769.25,86,85,20.57,241.66,59.30,296.63,9.00,51.93,USD
Day of 2024-05-12,2024-05-12,2024-05-12,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1308.27,61,61,21.45,155.50,34.74,149.82,3.00,22.32,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,637.72,26,26,24.53,76.72,24.56,105.41,3.00,31.35,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (2401-TURNERSVILLE),946258,5579,2401,472.29,18,18,26.24,60.21,5.79,25.90,0.00,0.00,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (4592-OCEAN CITY),659406,5579,4592,390.87,15,15,26.06,47.52,11.58,50.75,0.00,0.00,USD
Day of 2024-05-12,2024-05-12,2024-05-12,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1570.77,69,69,22.76,198.35,51.72,250.59,6.00,52.43,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (12008-CROSS KEYS),946236,5579,12008,1149.67,42,42,27.37,145.34,34.74,170.85,3.00,15.02,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1941.19,92,92,21.10,236.84,82.46,406.92,3.00,67.21,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (18170-NO WOODBURY),946241,5579,18170,1717.63,70,70,24.54,222.72,34.74,281.41,0.00,0.00,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (18576-WINSLOW),946252,5579,18576,1724.50,77,76,22.40,241.07,23.16,141.04,0.00,0.00,USD
Day of 2024-05-11,2024-05-11,2024-05-11,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1334.57,65,65,20.53,159.94,36.14,189.58,0.00,0.00,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,360.03,14,13,25.72,46.63,0.00,0.00,0.00,0.00,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (2401-TURNERSVILLE),946258,5579,2401,646.06,25,25,25.84,80.44,36.74,247.70,3.00,13.59,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (4592-OCEAN CITY),659406,5579,4592,387.65,21,21,18.46,49.24,7.19,36.76,0.00,0.00,USD
Day of 2024-05-11,2024-05-11,2024-05-11,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1655.44,71,71,23.32,207.77,43.33,273.13,6.00,39.95,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (12008-CROSS KEYS),946236,5579,12008,359.54,21,21,17.12,45.75,5.79,26.04,0.00,0.00,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2275.99,104,103,21.88,286.43,71.48,383.47,6.00,47.78,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (18170-NO WOODBURY),946241,5579,18170,1017.94,55,55,18.51,129.56,5.79,21.58,6.00,29.34,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (18576-WINSLOW),946252,5579,18576,1283.02,66,66,19.44,173.98,36.14,201.01,3.00,13.66,USD
Day of 2024-05-10,2024-05-10,2024-05-10,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1316.85,58,58,22.70,164.95,23.16,120.72,3.00,6.99,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,617.58,30,30,20.59,76.83,11.58,46.21,0.00,0.00,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (2401-TURNERSVILLE),946258,5579,2401,556.80,27,27,20.62,70.98,11.58,34.44,3.00,28.47,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (4592-OCEAN CITY),659406,5579,4592,325.16,14,14,23.23,41.92,5.79,25.65,0.00,0.00,USD
Day of 2024-05-10,2024-05-10,2024-05-10,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1807.23,82,81,22.04,231.05,23.16,103.41,12.00,94.85,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (12008-CROSS KEYS),946236,5579,12008,384.56,25,25,15.38,50.76,0.00,0.00,3.00,13.69,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1499.56,69,69,21.73,194.06,7.19,19.16,6.00,30.53,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (18170-NO WOODBURY),946241,5579,18170,827.30,41,41,20.18,105.02,0.00,0.00,6.00,47.29,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (18576-WINSLOW),946252,5579,18576,1087.40,58,57,18.75,156.15,0.00,0.00,0.00,0.00,USD
Day of 2024-05-09,2024-05-09,2024-05-09,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,936.57,43,43,21.78,118.80,0.00,0.00,0.00,0.00,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,373.90,18,18,20.77,44.90,0.00,0.00,0.00,0.00,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (2401-TURNERSVILLE),946258,5579,2401,532.15,24,24,22.17,71.39,0.00,0.00,3.00,26.39,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (4592-OCEAN CITY),659406,5579,4592,114.07,6,6,19.01,15.50,0.00,0.00,0.00,0.00,USD
Day of 2024-05-09,2024-05-09,2024-05-09,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1660.51,70,70,23.72,222.59,0.00,0.00,3.00,18.27,USD
